Date Value  
2008M05 218.210000000000  
2008M06 189.447600000000  
2008M07 185.237000000000  
2008M08 172.327500000000  
2008M09 173.547700000000  
2008M10 130.210900000000  
2008M11 115.260000000000  
2008M12 110.057100000000  
2009M01 118.740500000000  
2009M02 111.207500000000  
2009M03 121.675000000000  
2009M04 137.885000000000  
2009M05 148.378900000000  
2009M06 155.727300000000  
2009M07 157.860900000000  
2009M08 182.167500000000  
2009M09 188.402300000000  
2009M10 207.159100000000  
2009M11 219.338100000000  
2009M12 237.595200000000  
2010M01 243.445000000000  
2010M02 215.690000000000  
2010M03 227.506500000000  
2010M04 236.667500000000  
2010M05 196.836800000000  
2010M06 174.284100000000  
2010M07 184.388600000000  
2010M08 204.457100000000  
2010M09 215.140900000000  
2010M10 237.214300000000  
2010M11 229.168200000000  
2010M12 228.092900000000  
2011M01 237.155000000000  
2011M02 246.512500000000  
2011M03 234.148000000000  
2011M04 236.222000000000  
2011M05 216.735000000000  
2011M06 223.447000000000  
2011M07 239.775000000000  
2011M08 220.017000000000  
2011M09 207.522000000000  
2011M10 187.142000000000  
2011M11 193.532000000000  
2011M12 190.473000000000  
2012M01 198.186000000000  
2012M02 205.779000000000  
2012M03 203.592000000000  
2012M04 200.214000000000  
2012M05 193.600000000000  
2012M06 185.870238095240  
2012M07 184.775000000000  
2012M08 181.816304347830  
2012M09 200.985000000000  
2012M10 190.396000000000  
2012M11 191.239772727270  
2012M12 204.042894736840  
2013M01 203.220000000000  
2013M02 212.868750000000  
2013M03 192.607142857143  
2013M04 185.600454545455  
2013M05 183.155434782609  
2013M06 183.901250000000  
2013M07 183.761956521739  
2013M08 189.881818181818  
2013M09 184.688095238095  
2013M10 188.483695652174  
2013M11 186.641666666667  
2013M12 197.497500000000  
2014M01 203.693000000000  
2014M02 203.453000000000  
2014M03 200.790000000000  
2014M04 202.721000000000  
2014M05 205.897000000000  
2014M06 212.810000000000  
2014M07 231.062000000000  
2014M08 232.699000000000  
2014M09 229.459000000000  
2014M10 227.683000000000  
2014M11 225.322000000000  
2014M12 217.576000000000  
2015M01 211.305000000000  
2015M02 209.776000000000  
2015M03 202.873000000000  
2015M04 221.272000000000  
2015M05 228.180000000000  
2015M06 208.209000000000  
2015M07 200.068000000000  
2015M08 180.764000000000  
2015M09 172.023000000000  
2015M10 172.434000000000  
2015M11 158.331000000000  
2015M12 152.779000000000  
2016M01 152.036000000000  
2016M02 170.985000000000  
2016M03 180.169000000000  
2016M04 185.537000000000  
2016M05 186.903000000000  
2016M06 202.619000000000  
2016M07 218.325000000000  
1964M01 35.100000000000  
1964M02 35.100000000000  
1964M03 35.100000000000  
1964M04 35.100000000000  
1964M05 35.100000000000  
1964M06 35.100000000000  
1964M07 35.100000000000  
1964M08 35.100000000000  
1964M09 35.100000000000  
1964M10 35.100000000000  
1964M11 35.100000000000  
1964M12 35.100000000000  
1965M01 35.120000000000  
1965M02 35.120000000000  
1965M03 35.120000000000  
1965M04 35.120000000000  
1965M05 35.120000000000  
1965M06 35.120000000000  
1965M07 35.120000000000  
1965M08 35.120000000000  
1965M09 35.120000000000  
1965M10 35.120000000000  
1965M11 35.120000000000  
1965M12 35.120000000000  
1966M01 35.130000000000  
1966M02 35.130000000000  
1966M03 35.130000000000  
1966M04 35.130000000000  
1966M05 35.130000000000  
1966M06 35.130000000000  
1966M07 35.130000000000  
1966M08 35.130000000000  
1966M09 35.130000000000  
1966M10 35.130000000000  
1966M11 35.130000000000  
1966M12 35.130000000000  
1967M01 34.950000000000  
1967M02 34.950000000000  
1967M03 34.950000000000  
1967M04 34.950000000000  
1967M05 34.950000000000  
1967M06 34.950000000000  
1967M07 34.950000000000  
1967M08 34.950000000000  
1967M09 34.950000000000  
1967M10 34.950000000000  
1967M11 34.950000000000  
1967M12 34.950000000000  
1968M01 35.500000000000  
1968M02 36.000000000000  
1968M03 37.000000000000  
1968M04 37.860000000000  
1968M05 40.700000000000  
1968M06 41.140000000000  
1968M07 39.460000000000  
1968M08 39.190000000000  
1968M09 40.180000000000  
1968M10 39.210000000000  
1968M11 39.780000000000  
1968M12 41.080000000000  
1969M01 42.300000000000  
1969M02 42.600000000000  
1969M03 43.160000000000  
1969M04 43.310000000000  
1969M05 43.460000000000  
1969M06 41.440000000000  
1969M07 41.760000000000  
1969M08 41.090000000000  
1969M09 40.870000000000  
1969M10 40.440000000000  
1969M11 37.400000000000  
1969M12 35.170000000000  
1970M01 34.940000000000  
1970M02 34.990000000000  
1970M03 35.090000000000  
1970M04 35.620000000000  
1970M05 35.950000000000  
1970M06 35.420000000000  
1970M07 35.320000000000  
1970M08 35.380000000000  
1970M09 36.190000000000  
1970M10 37.520000000000  
1970M11 37.440000000000  
1970M12 37.440000000000  
1971M01 37.880000000000  
1971M02 38.740000000000  
